user_identifier,total_purchase,total_rake,total_rake_apd,total_games
215534703,100,15.47,1,35
215534705,4000,4694.04,1,143
215534709,25,2.6,1,7
215534764,500,19.18,1,10
215534767,30,0,0,0
215534778,25,0,0,0
215534794,35,0,0,0
215534804,25,0,0,0
215534810,30,0,0,0
215534821,25,6.75,1,6
215534823,50,0.26,1,3
215534846,100,206.48,1,31
215534887,50,7,1,3
215534895,25,10,1,3
215534895,25,22.23,1,25
215534900,50,4.16,1,3
215534909,50,11,1,47
215534925,156,16.67,1,5
215534929,50,1.11,1,9
215534951,50,3.77,1,8
215534952,100,3.57,1,7
215534985,50,11.31,1,13
215534986,200,0,0,0
215534990,25,0,0,0
215535014,50,9.5,1,2
215535014,50,3.14,1,18
215535015,100,10.82,1,11
215535026,100,8.11,1,7
215535028,50,4.32,1,5
215535039,150,16,1,4
215535044,25,0.12,1,3
215535064,25,0,0,0
215535081,25,0,0,0
215535094,200,58.59,1,24
215535096,25,0,0,0
215535103,3500,1506.24,1,21
215535120,25,0,0,0
215535137,85,6.63,1,11
215535151,25,0,0,0
215535168,100,15,1,1
215535172,100,5.26,1,10
215535180,100,1.5,1,2
215535197,25,0,0,2
215535230,35,0,0,0
215535253,30,0,0,0
215535282,25,0,0,0
215535298,154,103.17,1,36
215535303,25,0,0,0
215535306,25,0,0,0
215535330,25,4.29,1,2
215535331,50,0.82,1,12
215535351,150,35.84,1,24
215535354,25,1.86,1,17
215535358,49,16.39,1,11
215535365,100,35,1,8
215535367,25,0,0,0
215535370,300,254.77,1,22
215535370,90,20.4,1,83
215535401,30,0,0,0
215535420,25,0,0,0
215535427,25,0,0,0
215535428,1000,3,1,1
215535436,25,0,0,3
215535437,50,1.55,1,10
215535437,50,0,0,0
215535444,26,0.77,1,3
215535470,50,1.63,1,24
215535473,25,0,0,0
215535484,25,9.76,1,16
215535486,30,0,0,0
215535487,100,21.13,1,8
215535493,25,0,0,0
215535497,25,0,0,0
215535500,50,2.8,1,19
215535509,100,1.31,1,6
215535528,100,32.05,1,14
215535539,100,19,1,2
215535551,50,4,1,1
215535562,50,1.03,1,12
215535570,25,0,0,0
215535572,100,0,0,0
215535579,50,4.02,1,12
215535594,100,30.5,1,11
215535601,50,4,1,3
215535602,100,67.56,1,34
215535607,50,1.64,1,20
215535609,100,22.76,1,17
215535613,50,0,0,0
215535613,50,10.48,1,19
215535623,50,9,1,4
215535653,25,0,0,0
215535654,30,0,0,0
215535655,25,2.47,1,22
215535663,200,57.94,1,14
215535666,30,0,0,0
215535667,50,0.78,1,4
215535684,50,8.4,1,16
215535702,25,10,1,10
215535711,25,1.62,1,3
215535715,25,13.33,1,6
215535732,50,3.33,1,4
215535743,2200,1433.33,1,19
215535744,50,1.03,1,11
215535746,100,9.08,1,4
215535758,110,5.17,1,15
215535759,50,21.59,1,86
215535765,30,0,0,0
215535785,100,7.62,1,22
215535804,100,7.04,1,1
215535817,25,10.3,1,18
215535818,5890,4537.64,1,37
215535827,25,23.91,1,8
215535831,30,8.17,1,99
215535832,25,0,0,0
215535833,50,8,1,15
215535835,30,0,0,0
215535837,50,31.74,1,59
215535845,25,0,0,0
215535852,50,3.37,1,2
215535854,25,15.19,1,15
215535855,25,0,0,0
215535866,50,40.5,1,23
215535867,50,4,1,1
215535872,25,7.05,1,4
215535884,50,9.22,1,22
215535890,50,31.5,1,13
215535894,50,0,0,0
215535895,50,4,1,1
215535908,25,0,0,0
215535911,100,18.5,1,6
215535932,50,7.78,1,21
215535953,25,0,0,0
215535956,25,4,1,1
215535981,50,9.75,1,13
215535989,100,18.04,1,14
215535990,100,18.45,1,17
215535990,100,32.48,1,40
215535998,100,26.68,1,37
215535999,50,43.77,1,112
215536000,25,0,0,0
215536007,25,0,0,0
215536019,25,20.99,1,33
215536021,25,2.56,1,3
215536026,30,0,0,0
215536043,200,27.12,1,62
215536045,25,5.15,1,3
215536048,100,11.1,1,7
215536051,50,0.08,1,2
215536070,25,0.2,1,5
215536071,30,0,0,0
215536082,100,2.51,1,11
215536088,50,1.08,1,10
215536100,80,24.3,1,48
215536102,50,29,1,8
215536114,25,3.33,1,3
215536122,25,0,0,0
215536128,25,18.29,1,68
215536148,25,7.33,1,4
215536149,50,2.74,1,8
215536153,30,0,0,0
215536156,100,3.34,1,10
215536173,25,8.25,1,3
215536186,500,71.67,1,4
215536187,25,0,0,0
215536196,50,4.75,1,4
215536199,100,25.65,1,39
215536214,25,0,0,0
215536222,50,28.5,1,8
215536226,100,4.92,1,7
215536246,25,0.12,1,3
215536252,100,4.34,1,4
215536272,100,6.46,1,13
215536273,50,5.91,1,9
215536276,100,8.3,1,17
215536278,50,8,1,2
215536281,30,12.75,1,5
215536284,100,53.91,1,110
215536309,100,0.31,1,2
215536317,50,3.75,1,5
215536320,25,2.81,1,21
215536325,25,0,0,0
215536336,25,0,0,0
215536337,100,17.95,1,37
215536339,25,0,0,0
215536351,25,0.4,1,6
215536360,50,5.95,1,42
215536364,50,1.5,1,1
215536371,100,25.5,1,3
215536380,100,23.02,1,2
215536387,50,3.42,1,3
215536398,25,0,0,0
215536438,25,0,0,0
215536442,25,0,0,0
215536449,25,0,0,0
215536449,50,1.27,1,4
215536453,25,0,0,0
215536464,100,16.55,1,61
215536481,25,4.5,1,3
215536488,25,0,0,0
215536490,25,0,0,0
215536494,27,0.49,1,3
215536496,25,7.5,1,2
215536501,50,6.67,1,2
215536523,25,0,0,0
215536555,25,12,1,4
215536572,25,1.74,1,12
215536573,30,0,0,0
215536580,50,0.43,1,5
215536585,106,0,0,2
215536587,100,10.23,1,11
215536594,25,0,0,0
215536596,30,0,0,0
215536612,100,4.16,1,2
215536623,25,0.7,1,6
215536630,25,2.51,1,23
215536633,100,21.96,1,22
215536635,25,0,0,0
215536641,50,7.2,1,36
215536644,100,4.35,1,16
215536661,25,3.67,1,3
215536669,30,0,0,0
215536695,50,13.54,1,8
215536698,50,0.4,1,10
215536715,25,4,1,1
215536738,50,0.88,1,12
215536760,30,11,1,3
215536769,25,0.04,1,1
215536779,50,0.49,1,9
215536785,25,0.12,1,3
215536803,30,0,0,0
215536808,100,16.41,1,36
215536812,51,0,0,1
215536829,30,0,0,0
215536835,50,10,1,3
215536837,150,37.69,1,6
215536840,50,11.4,1,5
215536852,50,1.68,1,15
215536862,100,16,1,3
215536864,75,40.74,1,47
215536867,50,3.45,1,9
215536868,30,0,0,0
215536869,50,2.72,1,28
215536874,50,10.79,1,6
215536875,50,11.21,1,30
215536883,100,12,1,2
215536914,50,13.55,1,61
215536916,50,11.84,1,16
215536924,25,0,0,0
215536938,30,0,0,0
215536947,30,0,0,0
215536952,25,0.39,1,3
215536961,50,16.83,1,26
215536988,30,0,0,0
215537001,50,1.5,1,1
215537014,1000,390.28,1,28
215537022,50,1.24,1,11
215537038,25,4.48,1,16
215537053,25,4.5,1,2
215537064,30,0,0,0
215537066,100,65.56,1,82
215537095,50,0.72,1,4
215537097,100,78.07,1,10
215537126,30,0,0,0
215537130,350,47.2,1,26
215537132,100,1.64,1,39
215537185,300,675.33,1,36
215537199,25,0,0,0
215537216,30,0,0,0
215537282,25,36.67,1,8
215537305,100,15.81,1,18
215537308,25,0,0,0
215537329,25,7.83,1,72
215537332,100,5.06,1,20
215537357,50,8.66,1,11
215537387,1500,358.95,1,21
215537390,50,0.58,1,6
215537391,25,0,0,0
215537400,200,56.09,1,30
215537410,100,1.58,1,10
215537422,30,0,0,0
215537426,25,0,0,0
215537437,25,0,0,0
215537450,25,2.81,1,10
215537456,50,13.04,1,17
215537457,100,15.33,1,3
215537460,100,0.06,1,1
215537468,25,2.27,1,12
215537473,25,0,0,0
215537477,25,0.86,1,7
215537481,25,0,0,0
215537482,25,4,1,1
215537487,100,0.3,1,1
215537495,500,20.42,1,7
215537502,30,7.44,1,35
215537538,30,0,0,0
215537543,50,3.84,1,7
215537544,25,0,0,0
215537558,100,11.43,1,73
215537568,25,12.9,1,3
215537580,30,0,0,0
215537591,25,0,0,0
215537597,100,26.54,1,19
215537613,30,0,0,0
215537614,50,11.03,1,44
215537615,25,7.33,1,66
215537633,100,15.44,1,21
215537647,50,0.84,1,5
215537654,280,75,1,4
215537656,25,0,0,0
215537674,100,3.16,1,20
215537703,100,5.95,1,12
215537705,400,140.93,1,20
215537719,50,10.3,1,5
215537740,9000,2080.4,1,13
215537761,200,4.66,1,4
215537763,30,0,0,0
215537765,150,19.17,1,26
215537766,50,5.94,1,29
215537778,100,3.45,1,30
215537782,25,0,0,0
215537808,50,4,1,1
215537810,25,1.5,1,1
215537812,30,0,0,0
